GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20
0,0,0.006735343,-0.006505242,-0.001447038,0.000913142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006913594,-0.005828603,-0.001665333,0.001599769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00690124,-0.006331882,-0.001849093,0.002224567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00685431,-0.007543175,-0.00169603,0.002774796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006777554,-0.008715398,-0.00110173,0.003279082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006463035,-0.009680819,-0.0004557771,0.003806847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005680623,-0.01046642,-0.0001177664,0.00442929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004444832,-0.01084723,-5.01974e-05,0.005075528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002860364,-0.01052306,-3.47993e-05,0.00552357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001045779,-0.009386405,-0.0001184885,0.005802806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0008533102,-0.007706998,-0.0004491124,0.006165542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002886433,-0.005834164,-0.0009216727,0.006670794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005066942,-0.003880323,-0.001308114,0.007181849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007034687,-0.001636568,-0.001471233,0.007682559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008433626,0.0009043787,-0.0014302,0.008264811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.009273694,0.003586152,-0.001415968,0.008866459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.009759093,0.006137679,-0.001359606,0.009343824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.009941518,0.008043377,-0.001077714,0.009730003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.009753986,0.00872225,-0.0007115798,0.009946945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.009184707,0.008158349,-0.0002549436,0.01000297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008471399,0.00698946,0.0002079149,0.01007281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007866291,0.005658677,0.0004216696,0.01018433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007415124,0.004179049,0.0003656191,0.01036328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007106223,0.002564403,0.000292877,0.0106163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.006924201,0.0007614766,0.0002653478,0.01083032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.006882584,-0.001376101,6.73572e-05,0.01086326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007077864,-0.003938546,-0.0003739887,0.01070641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007592075,-0.006839353,-0.0008749226,0.01045041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008215751,-0.009585948,-0.001348081,0.01017259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008665385,-0.01148691,-0.001955374,0.009844314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008849383,-0.01213785,-0.002773143,0.009525935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008717054,-0.01174151,-0.003639657,0.009400074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008270627,-0.01098087,-0.004602281,0.009425828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007682735,-0.01046595,-0.005623965,0.009326461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007326496,-0.01030376,-0.00654937,0.008959558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007380002,-0.01008402,-0.007328698,0.008444217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007649223,-0.00934128,-0.007932516,0.007989749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007806102,-0.007950127,-0.008255305,0.007614485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007767475,-0.006222714,-0.008309408,0.007097852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007516276,-0.004708678,-0.008171918,0.00650453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.006979667,-0.003863811,-0.007841476,0.005970428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.006122066,-0.003712029,-0.00742093,0.005318101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005013025,-0.003812491,-0.007048961,0.004522801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003860658,-0.003590131,-0.006735409,0.003691848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002911087,-0.00268366,-0.006421218,0.003153375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002233223,-0.0011953,-0.006142578,0.003174271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001698406,0.0004892787,-0.006024771,0.00361231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001211304,0.002051998,-0.006087071,0.004229267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0006898147,0.003208486,-0.006285058,0.004891866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0001160908,0.003720592,-0.00665302,0.005613631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000560417,0.00352522,-0.007150926,0.006344834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001365137,0.002413315,-0.007658213,0.006994482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002154212,0.0002452383,-0.008085911,0.007524772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00292654,-0.002674568,-0.008573762,0.007766036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003609056,-0.005716042,-0.009125873,0.007584098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003931132,-0.008221516,-0.009470794,0.007040935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003810161,-0.009753067,-0.009623284,0.006450894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003525656,-0.01031866,-0.009846977,0.00596244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003249799,-0.01010151,-0.01013696,0.005385632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003093042,-0.009078262,-0.01028353,0.004865091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003093742,-0.007281023,-0.01045849,0.00452539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003243321,-0.004869871,-0.01090546,0.004122566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00351455,-0.0020738,-0.01151518,0.003527346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003827377,0.0005489863,-0.01212674,0.002898081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004160649,0.002424602,-0.01273031,0.002337578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0044913,0.003146911,-0.01334301,0.001730689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004696957,0.002672573,-0.01375091,0.001119893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004685735,0.001509487,-0.01384041,0.0007214335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004502377,0.0001191867,-0.01369007,0.0005107989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0043431,-0.001345584,-0.01338054,0.0002501779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00441561,-0.002846816,-0.01300853,-0.0002047653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004787419,-0.004195543,-0.01271266,-0.0008254716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005403322,-0.005092839,-0.01254811,-0.001437316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006089693,-0.005569374,-0.01241862,-0.001914761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006778513,-0.005899587,-0.01239668,-0.002322641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.007498205,-0.006094877,-0.01245166,-0.00260677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008178197,-0.00605624,-0.01221642,-0.002576013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008635889,-0.005752289,-0.01189823,-0.002405451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00875923,-0.005086037,-0.01184658,-0.002445097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008600056,-0.003886146,-0.01173295,-0.002446202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008250854,-0.002191407,-0.01121139,-0.002014744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.007766158,-0.0004791877,-0.01056609,-0.00147707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.007039609,0.0007561531,-0.01012404,-0.001185316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006204543,0.001511494,-0.009722786,-0.0009708049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005578199,0.002069327,-0.009087825,-0.0006517443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005088562,0.002629275,-0.008252675,-0.0002627487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004480167,0.003106362,-0.007423137,0.0001787008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003776485,0.003260465,-0.00658978,0.0006680103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003035461,0.003073138,-0.005640873,0.001037525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002348054,0.002813187,-0.004587857,0.001032825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001762313,0.002644764,-0.003704056,0.0006975536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001405693,0.002523269,-0.003218131,0.0004863506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001423674,0.00236127,-0.003196533,0.0006835989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001724037,0.002023626,-0.003523467,0.001188803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002043829,0.001451647,-0.004105648,0.001803334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002238495,0.0007490792,-0.004992237,0.002404611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002253864,0.0001890099,-0.006010236,0.00315874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002097195,-0.0001031643,-0.006796326,0.00414001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001722987,-0.0004513381,-0.007459994,0.004884526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001033374,-0.001094444,-0.008135392,0.005405333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.77544e-05,-0.001863016,-0.008593084,0.00608023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001056569,-0.002500676,-0.0089076,0.006701645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001972673,-0.002905715,-0.009248789,0.006913472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002511399,-0.003056416,-0.00955875,0.006894799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002770106,-0.003119966,-0.009736507,0.006998553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003037771,-0.003327453,-0.009676296,0.007218867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003537359,-0.003703045,-0.009392186,0.007144123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004053089,-0.004092734,-0.00905576,0.00643332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004246644,-0.004467938,-0.008642101,0.005301257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004070277,-0.004915792,-0.008015123,0.004257615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003682777,-0.005402536,-0.007188798,0.003528666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003328622,-0.005801137,-0.006327424,0.002790049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003194014,-0.006143298,-0.005723838,0.001888549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003367427,-0.006469394,-0.005357022,0.0008867466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003738189,-0.006628819,-0.005114638,-1.70551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004138287,-0.006556134,-0.005030562,-0.0005108316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004489429,-0.006425694,-0.005084183,-0.0004744765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004634599,-0.006353393,-0.005264553,-0.0002354262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004477788,-0.006267424,-0.00560687,-0.0002661981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004061732,-0.006124896,-0.005928017,-0.00038479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00352599,-0.005998974,-0.006052578,-0.0002676438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003110818,-0.005798303,-0.006017857,-9.61033e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002866375,-0.005181254,-0.005914034,6.70747e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00257221,-0.003874056,-0.005704669,0.0004257974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002219149,-0.001927055,-0.005310689,0.0008726026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00198173,0.0003256478,-0.004717287,0.0009990877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001960488,0.002449381,-0.004043621,0.0007750453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002155374,0.00421563,-0.003433661,0.0004047348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002379562,0.005535051,-0.002941199,-7.76479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002450582,0.006354493,-0.002562523,-0.0007839055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002422006,0.006682672,-0.002348252,-0.00157028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002441554,0.006578452,-0.002391683,-0.00224181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002751305,0.006086355,-0.002705286,-0.002785168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003380926,0.005189574,-0.003238247,-0.003227616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004146642,0.003985057,-0.003987602,-0.003577809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004685381,0.002575847,-0.004854975,-0.003807773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004725367,0.001235022,-0.005450276,-0.004068716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004380165,0.0003776151,-0.005779483,-0.004588015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003952094,0.0002242317,-0.006120475,-0.005353537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003545714,0.0005047047,-0.006462423,-0.006034842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003270012,0.0008392379,-0.006592948,-0.0065892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003357306,0.0008958342,-0.006479105,-0.007438942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00374447,0.0006831441,-0.00629937,-0.008824869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004109549,0.0008852409,-0.00608957,-0.01030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00424794,0.00210693,-0.00572278,-0.01138256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004197213,0.004141897,-0.005328931,-0.01226579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004237136,0.006169422,-0.005021245,-0.01330075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004587351,0.007311703,-0.004677379,-0.01430997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00514352,0.007138736,-0.004177446,-0.01497494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005625657,0.005909448,-0.003620515,-0.01529897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005664086,0.004333061,-0.003107387,-0.01553379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00512248,0.003064955,-0.002584431,-0.01599325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004306624,0.002265924,-0.001950336,-0.01650664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003544892,0.001654961,-0.001168473,-0.01675218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003116042,0.0008971047,-0.0003187965,-0.01675217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003124976,-0.0001669644,0.0005056354,-0.01662267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00326939,-0.001244729,0.001317818,-0.01630563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003310962,-0.002078922,0.00206475,-0.01576277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003286506,-0.002767051,0.002557486,-0.01511363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003266925,-0.003466467,0.002926188,-0.01431782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003286538,-0.004295106,0.003238886,-0.01326647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003370458,-0.005237483,0.003336488,-0.01197114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00343955,-0.006252637,0.0031957,-0.01059176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003347147,-0.00722017,0.003000903,-0.009178187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003113816,-0.00797355,0.002688465,-0.007763389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00285251,-0.00821657,0.002118662,-0.006400243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00260978,-0.007734644,0.001279333,-0.005165243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002411453,-0.006875615,0.0002692218,-0.004137306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002351421,-0.006296895,-0.0008467065,-0.003306794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002483273,-0.006225726,-0.0020035,-0.002704405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002673421,-0.00633088,-0.002921235,-0.002388587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002718399,-0.006190342,-0.003361955,-0.002364544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002328237,-0.005615591,-0.003347544,-0.002608709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001541414,-0.004549056,-0.002981125,-0.003044871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0008491618,-0.003024035,-0.002327046,-0.003469941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0006485299,-0.001321379,-0.001519618,-0.00383716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001000953,-8.78967e-05,-0.0005193687,-0.004317269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001831352,0.0002228831,0.0006992455,-0.005068646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003067888,-9.54324e-05,0.001996225,-0.006041166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004493066,-0.0005557734,0.003316521,-0.00676592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005843142,-0.000881337,0.004649868,-0.007084827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007033785,-0.0009329213,0.005808008,-0.00728023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007936098,-0.0008473232,0.006619596,-0.007551698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008455829,-0.0008903855,0.007196095,-0.007900539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008638567,-0.001202132,0.007692358,-0.008096022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008672129,-0.001708049,0.008164989,-0.008098293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008664883,-0.002358106,0.008645022,-0.008212401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008414033,-0.003124429,0.009210457,-0.008437059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00772418,-0.003863265,0.009855591,-0.008536861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.006787032,-0.004329946,0.01037016,-0.008369634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005969866,-0.0042183,0.01074838,-0.007983403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005620682,-0.003608879,0.01106168,-0.007417719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.005810776,-0.002958338,0.01105881,-0.00664657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00633362,-0.002825595,0.0106848,-0.005899435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00701648,-0.003206049,0.01019167,-0.005497525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007723544,-0.00342133,0.009826935,-0.005434349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008273637,-0.002936481,0.009341545,-0.005484742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008536376,-0.002092077,0.008614897,-0.005562145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008464963,-0.001531137,0.007590799,-0.005797217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.008028682,-0.001425111,0.00645184,-0.006230919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.007250136,-0.001656874,0.005396888,-0.006720211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.006259985,-0.002021009,0.004246229,-0.007267203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.00524174,-0.002367974,0.002945865,-0.007792318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.004353555,-0.002731489,0.001565894,-0.007964458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003652769,-0.003243823,0.0002088713,-0.007735505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.003108943,-0.003967511,-0.0009212315,-0.007464251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002555655,-0.004849705,-0.001782655,-0.007369772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001874088,-0.005533271,-0.002564094,-0.007388925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001179417,-0.005577784,-0.003082137,-0.007458771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0006743297,-0.004753924,-0.003177145,-0.007598722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0005835003,-0.003259084,-0.002941906,-0.007781865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0008594089,-0.001547952,-0.002451822,-0.007956117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001384911,-0.0001500997,-0.001857842,-0.008198894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001964295,0.0007106697,-0.001235774,-0.008530466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002328665,0.001166676,-0.0005741584,-0.008804588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.002227542,0.00137949,6.08738e-05,-0.0088899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.001410886,0.001449377,0.0006598807,-0.008771509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0001152239,0.001311126,0.001314765,-0.008673197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002034307,0.0009959292,0.002016774,-0.008965429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00401297,0.0007271568,0.00276329,-0.009488281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005706221,0.0005976918,0.003796857,-0.009791885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006650339,0.0004930032,0.00494822,-0.009918688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006516929,0.0002771208,0.006088668,-0.009975418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005386375,-4.81163e-05,0.007192506,-0.009760441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003640056,-0.0003627167,0.008031906,-0.009224833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001796923,-0.0007040507,0.008471133,-0.008396858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000354215,-0.00125499,0.008617246,-0.007370404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0002975219,-0.002113831,0.008680157,-0.006329265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-7.74391e-05,-0.0032139,0.008828907,-0.005371576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0005089036,-0.004301176,0.009015491,-0.004603478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0008660169,-0.005157447,0.009123449,-0.004086314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0009493346,-0.00571846,0.009001901,-0.00371226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001020215,-0.006047071,0.00875488,-0.003332511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001368872,-0.006146592,0.008559135,-0.002847021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002121808,-0.006095922,0.008502925,-0.002213091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
